training-02856,earn
training-02857,grain,wheat
training-02858,money-supply
training-02862,trade
training-02864,grain,wheat
training-02866,earn
training-02867,acq
training-02870,money-supply
training-02872,money-supply
training-02873,earn
training-02877,earn
training-02880,copper,gold,nickel,palladium,platinum
training-02881,livestock
training-02884,acq
training-02886,earn
training-02887,earn
training-02890,earn
training-02896,acq
training-02897,acq
training-02898,acq
training-02902,acq
training-02907,acq
training-02908,earn
training-02909,acq
training-02912,earn
training-02913,corn,grain,meal-feed
training-02915,earn
training-02916,earn
training-02917,acq
training-02918,earn
training-02919,earn
training-02920,earn
training-02922,corn,grain
training-02923,nat-gas
training-02924,acq
training-02925,crude,interest
training-02926,acq
training-02927,acq
training-02928,earn
training-02929,earn
training-02930,earn
training-02933,acq
training-02936,strategic-metal
training-02938,earn
training-02939,acq
training-02940,acq
training-02942,strategic-metal
training-02944,ship
training-02945,acq
training-02946,acq
training-02947,corn,grain
training-02948,acq
training-02950,acq
training-02951,acq
training-02952,interest
training-02953,acq
training-02954,coffee
training-02955,ship
training-02956,acq
training-02957,crude,fuel,jet
training-02958,ship
training-02959,ship
training-02960,earn
training-02961,earn
training-02962,earn
training-02963,earn
training-02964,sugar
training-02965,gnp
training-02966,interest,money-fx
training-02968,ship
training-02970,crude
training-02971,ship
training-02973,crude
training-02974,meal-feed
training-02975,cotton,grain,sugar,veg-oil
training-02976,sugar
training-02977,rubber
training-02978,carcass,livestock
training-02979,interest
training-02982,iron-steel
training-02983,gold
training-02985,trade
training-02990,ipi
training-02993,money-fx
training-02994,money-supply
training-02995,ipi
training-02996,interest,money-fx
training-02998,crude
training-02999,acq
training-03001,money-fx
training-03002,interest,money-fx
training-03003,crude
training-03006,interest
training-03007,interest
training-03008,earn
training-03009,acq
training-03010,strategic-metal
training-03013,acq
training-03015,crude,nat-gas
training-03016,instal-debt
training-03017,crude,ship
training-03019,bop,dlr,gnp,trade
training-03020,dlr,interest,money-fx
training-03023,acq
training-03024,bop,cpi,dfl,gnp,jobs
training-03025,acq
training-03026,earn
training-03028,ship
training-03031,gnp,money-fx
training-03034,coffee
training-03035,acq
training-03036,meal-feed
training-03037,earn
training-03038,acq
training-03039,acq
training-03040,coffee
training-03041,acq
training-03042,acq
training-03043,interest
training-03044,interest,money-fx
training-03046,ship
training-03047,ship
training-03048,crude
training-03049,money-supply
training-03051,rubber
training-03053,acq
training-03056,acq
training-03057,hog,livestock
training-03060,interest,money-fx
training-03061,acq
training-03062,earn
training-03063,acq
training-03065,bop,crude,dlr,gnp,money-fx,trade
training-03067,money-fx
training-03068,interest,money-fx
training-03069,acq
training-03071,acq
training-03072,acq
training-03073,money-supply
training-03074,acq
training-03076,dlr,dmk,money-fx
training-03077,earn
training-03078,trade
training-03080,earn
training-03082,grain,oilseed
training-03083,acq
training-03084,carcass,grain,livestock,meal-feed,soy-meal
training-03085,acq
training-03086,acq
training-03087,interest
training-03088,interest
training-03089,acq
training-03091,earn
training-03092,interest
training-03093,acq
training-03094,acq
training-03095,acq
training-03096,acq
training-03098,orange
training-03100,acq
training-03103,interest
training-03104,zinc
training-03105,housing
training-03107,acq
training-03109,orange
training-03110,ship
training-03111,interest
training-03114,acq
training-03115,crude
training-03117,earn
training-03118,earn
training-03120,acq,pet-chem
training-03121,interest,money-fx
training-03122,interest
training-03125,acq
training-03128,interest
training-03129,acq
training-03131,interest
training-03132,barley,grain,wheat
training-03133,interest
training-03134,interest
training-03135,meal-feed
training-03137,interest,money-fx
training-03138,corn,grain,wheat
training-03139,acq
training-03142,acq
training-03145,crude,nat-gas
training-03146,crude
training-03149,orange
training-03152,acq
training-03153,acq
training-03154,acq
training-03155,rubber
training-03157,acq
training-03159,money-fx
training-03161,earn
training-03162,crude
training-03163,zinc
training-03164,interest,money-fx
training-03166,acq
training-03168,acq
training-03169,crude,nat-gas
training-03174,acq,crude,nat-gas
training-03176,acq
training-03180,acq
training-03181,heat
training-03183,zinc
training-03184,acq
training-03186,acq
training-03187,coffee
training-03189,crude
training-03190,cocoa
training-03191,corn,grain,sugar
training-03192,interest
training-03194,earn
training-03198,acq
training-03199,trade
training-03204,crude
training-03205,acq
training-03206,oilseed,rapeseed
training-03207,zinc
training-03210,nat-gas
training-03211,lead
training-03216,acq
training-03217,ship
training-03219,interest
training-03222,money-fx
training-03223,acq
training-03225,cocoa
training-03228,sugar
training-03229,acq
training-03235,acq
training-03239,acq
training-03241,acq
training-03242,acq,earn
training-03243,earn
training-03246,gnp,money-supply
training-03247,earn
training-03249,bop
training-03251,acq
training-03252,acq
training-03253,interest
training-03254,earn
training-03256,ship
training-03258,earn
training-03259,ship
training-03261,acq
training-03263,acq
training-03264,acq
training-03266,acq
training-03267,acq,dlr,money-fx,trade
training-03269,earn
training-03271,earn
training-03272,grain,wheat
training-03273,earn
training-03275,earn
training-03276,acq
training-03277,acq
training-03278,hog,l-cattle,livestock
training-03282,corn,grain,oilseed,soybean,wheat
training-03283,interest
training-03285,ship
training-03287,acq
training-03290,acq
training-03292,interest,money-fx
training-03295,acq
training-03298,acq
training-03299,corn,grain,oilseed,wheat
training-03302,acq
training-03303,crude
training-03305,acq
training-03306,corn,grain
training-03309,acq
training-03310,cocoa,coffee,heat,sugar
training-03311,grain
training-03312,grain
training-03313,acq
training-03314,grain,wheat
training-03315,orange
training-03317,potato
training-03318,carcass,hog,livestock
training-03320,acq
training-03322,gold
training-03323,grain,wheat
training-03324,barley,grain
training-03327,gold
training-03329,ship
training-03330,corn,grain,wheat
training-03332,crude
training-03333,acq
training-03334,grain,wheat
training-03335,grain,wheat
training-03336,acq
training-03337,corn,grain
training-03338,bop,dlr,money-fx,trade
training-03339,livestock
training-03340,livestock
training-03341,instal-debt
training-03342,crude
training-03343,earn
training-03344,earn
training-03345,acq
training-03347,ship
training-03348,money-supply
training-03349,ship
training-03351,gnp
training-03352,gnp
training-03353,instal-debt
training-03354,crude
training-03356,acq
training-03358,corn,grain,rice,wheat
training-03359,earn
training-03360,interest
training-03363,acq
training-03364,crude
training-03365,interest
training-03367,acq
training-03370,acq
training-03371,interest
training-03372,acq
training-03377,acq
training-03378,acq
training-03380,earn
training-03381,acq
training-03382,earn
training-03384,acq
training-03386,grain,ship
training-03387,acq
training-03389,crude
training-03390,grain
training-03394,acq
training-03395,acq
training-03396,acq
training-03399,acq
training-03400,acq
training-03401,corn,grain,wheat
training-03405,earn
training-03406,acq
training-03409,acq
training-03411,cpi,gnp,money-fx
training-03413,acq
training-03415,acq
training-03416,acq
training-03417,acq
training-03418,acq
training-03419,dlr,money-fx,yen
training-03420,earn
training-03421,dlr,money-fx,yen
training-03422,acq
training-03425,acq
training-03429,corn,grain,wheat
training-03430,crude
training-03433,money-fx
training-03435,money-fx
training-03438,rubber
training-03440,ship
training-03441,trade
training-03442,money-fx
training-03445,grain,rice,wheat
training-03446,trade
training-03448,interest
training-03449,interest
training-03452,crude
training-03453,oilseed,soybean
training-03454,copper,lead,zinc
training-03455,crude
training-03456,earn
training-03458,oilseed,soybean
training-03459,acq
training-03460,strategic-metal
training-03461,money-fx
training-03463,earn
training-03466,earn
training-03467,oilseed,soybean
training-03468,earn
training-03469,iron-steel
training-03472,jobs
training-03473,ship
training-03474,earn
training-03476,earn
training-03477,acq
training-03480,earn
training-03481,earn
training-03482,money-fx
training-03483,money-fx
training-03486,earn
training-03488,bop
training-03490,earn
training-03491,acq
training-03492,sugar
training-03493,interest,money-fx
training-03497,earn,strategic-metal
training-03499,palm-oil,veg-oil
training-03504,interest
training-03505,earn
training-03507,crude
training-03509,crude
training-03511,sugar
training-03512,bop,trade
training-03514,money-fx
training-03517,earn
training-03520,jobs
training-03524,interest,money-supply
training-03526,money-fx
training-03528,interest
training-03531,lei
training-03532,money-fx,trade,yen
training-03533,money-fx
training-03534,interest
training-03535,money-fx
training-03538,earn
training-03539,interest
training-03540,coconut-oil,oilseed,palm-oil,soybean,veg-oil
training-03541,bop
training-03542,interest
training-03543,earn
training-03545,earn
training-03547,acq
training-03553,trade
training-03554,money-fx
training-03556,crude
training-03557,earn
training-03559,coffee
training-03563,crude
training-03564,earn
training-03565,acq
training-03569,earn
training-03570,acq
training-03571,crude
training-03572,ship
training-03573,acq
training-03574,gold,silver
training-03575,earn
training-03577,sugar
training-03578,earn
training-03579,earn
training-03580,earn
training-03582,earn
training-03584,money-fx
training-03585,earn
training-03586,acq
training-03587,acq
training-03589,sugar
training-03591,acq
training-03592,crude
training-03593,cpi,money-fx,reserves,trade
training-03594,crude
training-03595,hog,livestock
training-03596,acq
training-03597,earn
training-03598,earn
training-03599,acq
training-03601,earn
training-03602,earn
training-03603,earn
training-03604,earn
training-03605,earn
training-03607,acq
training-03609,crude
training-03610,bop,trade
training-03611,sugar
training-03612,money-fx
training-03613,copper,earn
training-03615,bop,trade
training-03616,sugar
training-03619,earn
training-03620,earn
training-03621,lei
training-03622,acq
training-03623,earn
training-03624,earn
training-03625,gold
training-03626,earn
training-03629,earn
training-03630,earn
training-03631,earn
training-03632,acq
training-03633,earn
training-03634,earn
training-03637,earn
training-03639,sugar
training-03640,lei
training-03643,earn
training-03645,acq
training-03646,gold,silver
training-03647,earn
training-03649,earn
training-03651,earn
training-03652,acq
training-03660,reserves
training-03661,money-supply
training-03666,money-fx
training-03667,earn
training-03668,earn
training-03669,earn
training-03672,earn
training-03673,acq
training-03674,earn
training-03676,earn
training-03680,earn
training-03681,earn
training-03684,acq
training-03688,earn
training-03690,sugar,trade
training-03694,money-fx
training-03695,earn
training-03697,earn
training-03699,earn
training-03701,sugar
training-03702,interest
training-03704,gold
training-03707,acq
training-03708,housing
training-03711,acq
training-03713,earn
training-03717,jobs
training-03720,housing
training-03721,earn
training-03723,housing
training-03729,money-fx
training-03730,earn
training-03734,earn
training-03735,money-fx
training-03737,grain,wheat
training-03738,earn
training-03740,earn
training-03741,acq
training-03742,earn
training-03743,earn
training-03744,acq
training-03747,acq
training-03748,rubber
training-03750,earn
training-03751,earn
training-03755,earn
training-03757,earn
training-03758,nat-gas
training-03759,acq
training-03760,earn
training-03762,interest
training-03763,earn
training-03764,earn
training-03765,earn
training-03766,acq
training-03768,earn
training-03770,trade
training-03771,earn
training-03772,earn
training-03774,earn
training-03775,acq
training-03777,earn
training-03779,acq
training-03782,earn
training-03784,earn
training-03785,earn
training-03786,earn
training-03787,earn
training-03788,earn
training-03790,acq
training-03792,sugar
training-03793,gold
training-03795,acq
training-03796,ship
training-03797,acq
training-03798,crude,nat-gas
training-03800,gnp
training-03801,earn
training-03806,earn
training-03807,earn
training-03808,earn
training-03817,earn
training-03821,acq
training-03825,interest
training-03828,acq
training-03830,ship
training-03831,earn
training-03833,acq
training-03838,gnp
training-03839,acq
training-03840,earn
training-03841,earn
training-03843,crude
training-03846,earn
training-03847,corn,grain
training-03850,earn
training-03851,earn
training-03853,earn
training-03855,corn,gas,grain
training-03856,acq
training-03857,earn
training-03858,earn
training-03860,earn
training-03862,copper,silver,zinc
training-03864,acq
training-03865,earn
training-03867,earn
training-03868,acq,silver
training-03869,crude,ship
training-03870,earn
training-03872,earn
training-03873,acq
training-03874,earn
training-03875,earn
training-03879,acq
training-03881,corn,grain
training-03884,earn
training-03886,earn
training-03888,oilseed
training-03890,earn
training-03892,orange
training-03893,earn
training-03894,earn
training-03895,earn
training-03897,grain,wheat
training-03898,housing
training-03899,earn
training-03900,earn
training-03901,carcass,livestock
training-03902,trade
training-03903,earn
training-03904,grain,wheat
training-03905,earn
training-03906,acq,crude
training-03908,earn
training-03909,earn
training-03910,acq
training-03912,acq
training-03913,grain,wheat
training-03916,acq
training-03917,earn
training-03918,acq
training-03920,acq
training-03922,earn
training-03926,acq
training-03928,sugar
training-03930,money-supply
training-03931,trade
training-03933,acq
training-03934,acq
training-03937,earn
training-03939,acq
training-03942,lumber
training-03944,earn
training-03946,earn
training-03948,acq
training-03949,corn,grain
training-03950,rape-oil,sun-oil,veg-oil
training-03951,earn
training-03952,earn
training-03954,earn
training-03955,coffee,ship
training-03957,alum
training-03958,earn
training-03959,crude
training-03960,acq
training-03961,acq
training-03964,acq
training-03968,earn
training-03970,acq
training-03971,earn
training-03973,ship
training-03976,crude
training-03977,earn
training-03979,corn,grain,oilseed,soybean
training-03980,crude
training-03981,corn,grain,oilseed,sorghum,sunseed
training-03982,interest
training-03983,acq
training-03984,acq
training-03985,crude
training-03989,earn
training-03990,acq
training-03991,acq
training-03993,acq
training-03994,earn
training-03995,crude,fuel,gas
training-03996,earn
training-03997,gold
training-03999,acq
training-04000,earn
training-04005,interest,ipi,retail
training-04012,earn
training-04014,earn
training-04015,earn
training-04016,crude,iron-steel,nat-gas
training-04019,earn
training-04021,earn
training-04022,carcass,livestock
training-04023,earn
training-04025,earn
training-04026,trade
training-04027,trade
training-04028,crude
training-04029,earn
training-04031,trade
training-04032,acq
training-04033,acq
training-04035,veg-oil
training-04036,jobs
training-04038,money-fx
training-04039,crude
training-04040,oilseed,rapeseed
training-04041,crude
training-04043,acq
training-04045,bop
training-04047,corn,grain
training-04048,trade
training-04049,iron-steel,ship
training-04051,ship
training-04052,acq
training-04054,pet-chem
training-04055,acq
training-04056,cotton
training-04057,grain,wheat
training-04058,acq,gold
training-04061,ship
training-04062,reserves
training-04063,coffee
training-04064,acq
training-04065,earn
training-04066,gold
training-04067,earn
training-04069,acq
training-04071,coffee
training-04074,earn
training-04075,earn
training-04076,oilseed,soybean
training-04077,grain,sugar,wheat
training-04078,bop,trade
training-04080,gnp
training-04081,earn
training-04083,oilseed,rapeseed,soybean,sunseed
training-04084,trade
training-04085,earn
training-04087,earn
training-04088,money-fx
training-04089,earn
training-04090,interest,money-fx
training-04091,jobs
training-04092,earn
training-04093,money-fx,reserves
training-04094,earn
training-04096,sugar
training-04097,earn
training-04098,earn
training-04099,sugar
training-04100,earn
training-04101,carcass,livestock
training-04103,cotton
training-04105,earn
training-04106,earn
training-04107,acq
training-04111,earn
training-04113,reserves
training-04114,trade
training-04115,trade
training-04117,sugar
training-04120,earn
training-04122,tin
training-04123,earn
training-04125,crude
training-04127,acq
training-04129,crude
training-04131,interest,money-fx
training-04132,earn
training-04133,corn,grain,oilseed,orange,rice,soybean
training-04135,acq
training-04138,palm-oil,veg-oil
training-04139,money-fx
training-04141,earn
training-04142,earn
training-04143,earn
training-04144,earn
training-04145,acq
training-04146,acq
training-04147,cocoa,coffee
training-04148,acq
training-04149,earn
training-04150,retail
training-04152,retail
training-04153,acq
training-04155,earn
training-04156,trade
training-04157,earn
training-04158,acq,trade
training-04159,acq
training-04160,earn
training-04161,acq
training-04162,crude,nat-gas
training-04164,acq
training-04165,gnp
training-04167,acq
training-04169,earn
training-04170,money-fx
training-04171,crude,ship
training-04172,trade
training-04173,retail
training-04174,crude
training-04175,earn
training-04176,earn
training-04177,earn
training-04178,earn
training-04182,acq
training-04184,earn
training-04185,earn
training-04188,interest,money-fx
training-04189,earn
training-04192,earn
training-04193,earn
training-04194,earn
training-04199,veg-oil
training-04201,acq
training-04203,grain,ship,wheat
training-04204,acq
training-04205,earn
training-04206,hog,livestock
training-04209,acq,ship
training-04210,earn
training-04212,acq
training-04215,iron-steel
training-04216,earn
training-04218,earn
training-04219,earn
training-04220,earn
training-04223,earn
training-04227,acq
training-04228,earn
training-04229,acq
training-04231,cotton
training-04232,crude,earn,nat-gas
training-04233,acq
training-04235,acq
training-04237,acq
training-04238,trade
training-04239,earn
training-04240,earn
training-04241,earn
training-04245,earn
training-04246,crude
training-04249,acq
training-04253,earn
training-04255,retail
training-04257,earn
training-04258,earn
training-04259,trade
training-04261,earn
training-04266,earn
training-04267,coffee
training-04273,earn
training-04275,interest,money-fx
training-04276,earn
training-04277,acq
training-04278,grain,wheat
training-04279,earn
training-04280,barley,grain
training-04281,acq
training-04282,acq
training-04284,acq
training-04285,earn
training-04286,earn
training-04288,earn
training-04289,corn,grain
training-04290,retail
training-04291,copper,earn
training-04292,earn
training-04293,money-fx
training-04296,barley,corn,grain,wheat
training-04297,gnp
training-04298,interest,money-fx
training-04301,acq
training-04302,earn
training-04303,acq
training-04304,earn
training-04305,palm-oil,veg-oil
training-04306,jobs
training-04307,earn
training-04310,acq
training-04313,earn
training-04314,grain,rice
training-04315,acq,crude
training-04318,earn
training-04323,acq
training-04327,earn
training-04328,ship
training-04330,earn
training-04331,earn
training-04333,crude
training-04337,earn
training-04338,earn
training-04339,acq
training-04340,crude
training-04341,earn
training-04343,acq
training-04344,earn
training-04345,ship
training-04346,earn
training-04347,earn
training-04349,coffee
training-04351,earn
training-04353,earn
training-04356,grain,wheat
training-04357,earn
training-04358,earn
training-04360,acq
training-04361,earn
training-04363,earn
training-04364,earn
training-04365,crude
training-04366,bop
training-04367,acq,crude
training-04369,acq
training-04370,earn
training-04371,acq
training-04372,earn
training-04374,earn
training-04376,earn
training-04378,earn
training-04380,earn
training-04382,corn,grain,wheat
training-04384,earn
training-04385,earn
training-04386,crude
training-04387,earn
training-04388,earn
training-04389,earn
training-04392,oilseed,soybean
training-04397,earn
training-04398,earn
training-04399,earn
training-04401,acq
training-04404,earn
training-04405,rubber
training-04407,gold
training-04408,acq
training-04409,interest
training-04410,earn
training-04411,acq
training-04412,earn
training-04419,earn
training-04420,earn
training-04425,crude
training-04429,crude
training-04431,copper
training-04433,earn
training-04434,acq
training-04436,veg-oil
training-04437,earn
training-04438,earn
training-04439,earn
training-04440,earn
training-04445,crude
training-04446,earn
training-04447,acq
training-04449,interest
training-04451,earn
training-04452,earn
training-04453,crude
training-04454,earn
training-04455,interest
training-04457,earn
training-04458,interest
training-04459,earn
training-04460,earn
training-04462,crude
training-04465,acq
training-04466,crude
training-04467,crude,nat-gas
training-04468,earn
training-04470,cocoa
training-04472,earn
training-04473,grain,wheat
training-04474,crude
training-04475,earn
training-04476,earn
training-04477,acq
training-04478,grain,wheat
training-04480,trade
training-04481,crude
training-04483,interest
training-04484,interest
training-04486,cpi
training-04487,money-supply
training-04488,acq
training-04490,corn,grain,oilseed,soybean,wheat
training-04493,acq
training-04494,earn
training-04498,earn
training-04499,interest
training-04503,carcass,livestock
training-04504,earn
training-04505,earn
training-04507,gas
training-04509,trade
training-04510,acq
training-04512,oilseed,rapeseed
training-04513,trade
training-04514,carcass,livestock
training-04515,money-supply
training-04516,money-supply
training-04517,earn
training-04518,acq
training-04519,money-supply
training-04521,earn
training-04523,earn
training-04524,grain
training-04525,crude
training-04532,money-supply
training-04533,money-supply
training-04534,money-supply
training-04536,acq
training-04537,acq
training-04541,orange
training-04544,money-supply
training-04548,cpi,gnp,reserves
training-04549,cotton,grain,oilseed,rice,soybean,wheat
training-04551,earn
training-04552,trade
training-04554,earn
training-04555,cpi
training-04558,crude
training-04560,earn
training-04562,earn
training-04564,l-cattle,livestock
training-04569,crude,nat-gas
training-04573,cpi,gnp
training-04574,earn
training-04576,crude
training-04577,carcass,livestock
training-04578,crude
training-04579,acq
training-04581,earn
training-04583,earn
training-04584,crude
training-04585,earn
training-04586,acq
training-04590,crude,nat-gas
training-04591,acq
training-04592,acq
training-04593,crude
training-04595,trade
training-04599,corn,grain,oilseed,soybean,wheat
training-04600,crude
training-04602,interest,money-supply
training-04603,coffee
training-04604,crude
training-04605,acq
training-04606,acq
training-04609,crude
training-04610,earn
training-04613,earn
training-04615,acq
training-04616,dlr,money-fx
training-04617,ship
training-04620,earn
training-04621,earn
training-04622,acq
training-04623,acq
training-04625,gnp
training-04629,bop,trade
training-04630,sugar
training-04631,carcass,livestock
training-04632,trade
training-04633,money-fx,yen
training-04634,wpi
training-04635,trade
training-04636,carcass,livestock
training-04637,grain
training-04638,trade
training-04640,ship
training-04641,wpi
training-04644,earn
training-04648,gold
training-04649,earn
training-04650,palm-oil,veg-oil
training-04652,earn
training-04654,trade
training-04656,interest
training-04657,earn
training-04658,crude
training-04659,acq
training-04660,wpi
training-04662,crude
training-04664,crude
training-04665,acq
training-04666,money-fx
training-04671,grain,wheat
training-04675,dlr,money-fx,yen
training-04678,grain,rice
training-04679,cotton
training-04680,money-fx,yen
training-04681,palm-oil,veg-oil
training-04682,interest,money-fx
training-04686,money-supply
training-04687,earn
training-04689,crude
training-04690,acq
training-04691,earn
training-04692,earn
training-04695,earn
training-04696,grain,wheat
training-04697,alum
training-04698,jobs
training-04700,jobs
training-04703,money-fx,yen
training-04708,gold
training-04709,money-fx,yen
training-04711,ship
training-04712,money-fx
training-04713,crude
training-04714,crude
training-04717,trade
training-04719,grain,rice
training-04720,interest,money-fx
training-04729,earn
training-04732,earn
training-04733,acq
training-04735,ship
training-04739,ship
training-04740,ship
training-04741,cpi
training-04742,crude
training-04743,wpi
training-04744,wpi
training-04745,earn
training-04747,earn
training-04748,acq
training-04751,earn
training-04755,earn
training-04756,earn
training-04758,acq
training-04759,earn
training-04761,acq
training-04763,interest
training-04765,earn
training-04768,money-fx
training-04769,nickel
training-04770,ipi
training-04771,ipi
training-04772,acq
training-04773,earn
training-04774,acq
training-04775,earn
training-04776,earn
training-04777,earn
training-04778,grain,ship
training-04779,earn
training-04780,earn
training-04781,ship
training-04782,earn
training-04783,interest,money-fx
training-04785,coffee
training-04787,wpi
training-04788,earn
training-04791,earn
training-04792,earn
training-04794,earn
training-04795,earn
training-04796,earn
training-04797,earn
training-04798,acq
training-04801,earn
training-04803,earn
training-04804,earn
training-04805,earn
training-04806,acq
training-04807,acq
training-04809,money-fx
training-04810,earn
training-04812,acq
training-04814,earn
training-04816,gold
training-04818,acq
training-04819,earn
training-04820,earn
training-04821,earn
training-04822,interest,money-fx
training-04824,rubber
training-04825,corn,grain
training-04827,earn
training-04829,money-fx
training-04831,crude
training-04832,ship
training-04833,hog,livestock
training-04835,trade
training-04841,acq
training-04843,earn
training-04845,ship
training-04848,crude
training-04850,acq
training-04867,crude
training-04881,interest
training-04882,dlr,money-fx
training-04884,acq
training-04887,acq
training-04889,acq
training-04890,acq
training-04892,earn
training-04893,acq
training-04894,acq
training-04898,sugar
training-04900,earn
training-04901,earn
training-04903,trade
training-04904,acq
training-04905,corn,grain
training-04908,acq
training-04910,acq
training-04911,earn
training-04914,earn
training-04918,acq
training-04920,earn
training-04922,earn
training-04925,interest
training-04929,money-supply
training-04930,earn
training-04933,acq
training-04934,earn
training-04937,acq
training-04938,money-supply
training-04939,corn,grain
training-04941,rubber
training-04944,gnp,interest,ipi,wpi
training-04951,crude,nat-gas
training-04952,acq
training-04953,crude,ship
training-04954,earn
training-04955,acq
training-04956,earn
training-04959,acq
training-04960,earn
training-04962,crude,nat-gas
training-04963,acq
training-04964,acq
training-04965,sugar
training-04970,acq
training-04972,earn
training-04974,earn
training-04976,acq
training-04981,acq
training-04983,crude
training-04987,trade
training-04988,corn,grain
training-04990,earn
training-04991,earn
training-04993,ipi
training-04998,earn
training-04999,earn
training-05001,acq
training-05002,coffee
training-05003,corn,grain
training-05009,carcass,livestock
training-05012,earn
training-05013,earn
training-05015,earn
training-05017,corn,grain
training-05018,earn
training-05020,acq
training-05021,earn
training-05029,earn
training-05031,carcass,livestock
training-05033,corn,grain
training-05034,earn
training-05037,crude,gas,nat-gas,wpi
training-05040,cotton
training-05042,earn
training-05043,earn
training-05044,acq
training-05046,earn
training-05048,earn
training-05050,earn
training-05051,earn
training-05052,ipi
training-05053,earn
training-05054,earn
training-05055,earn
training-05056,grain,wheat
training-05057,trade
training-05058,earn
training-05059,money-supply
training-05060,money-supply
training-05061,crude,gas,heat,nat-gas,wpi
training-05062,earn
training-05068,earn
training-05070,money-fx
training-05071,earn
training-05072,earn
training-05076,earn
training-05077,acq
training-05078,earn
training-05080,acq
training-05081,acq
training-05082,acq
training-05083,earn
training-05084,earn
training-05085,earn
training-05086,earn
training-05089,earn
training-05090,earn
training-05091,acq
training-05092,earn
training-05094,acq
training-05095,earn
training-05097,acq
training-05100,earn
training-05102,acq
training-05105,earn
training-05109,corn,grain
training-05112,acq
training-05113,acq
training-05114,earn
training-05115,lumber
training-05116,acq,crude
training-05117,acq
training-05118,crude
training-05119,crude
training-05121,acq
training-05123,crude
training-05125,crude
training-05126,earn
training-05127,interest
training-05128,earn
training-05132,lumber
training-05134,coffee
training-05138,rubber
training-05139,rubber
training-05141,acq
training-05142,soy-oil,veg-oil
training-05145,cpi,gas
training-05146,trade
training-05148,iron-steel
training-05149,alum
training-05150,crude,pet-chem
training-05152,palm-oil,veg-oil
training-05153,iron-steel,lead,zinc
training-05154,ship
training-05156,crude,ship
training-05160,trade
training-05162,acq
training-05166,crude
training-05167,crude
training-05168,cocoa
training-05169,trade,veg-oil
training-05171,crude
training-05172,earn
training-05175,sugar
training-05176,money-fx
training-05177,acq
training-05178,ipi
training-05181,money-fx,reserves
training-05183,money-fx
training-05185,corn,grain
training-05188,earn
training-05189,bop,trade
training-05190,money-fx
training-05191,ship
training-05192,cocoa
training-05193,money-fx,reserves
training-05194,cpi
training-05195,rubber
training-05196,ipi
training-05201,money-fx
training-05203,acq
training-05204,money-fx,yen
training-05205,retail
training-05206,gnp,money-fx,yen
training-05207,money-supply
training-05209,gold
training-05210,earn
training-05212,acq
training-05214,sugar
training-05215,jobs
training-05216,reserves
training-05218,palm-oil,veg-oil
training-05219,earn
training-05220,trade
training-05222,earn
training-05223,money-fx
training-05226,acq
training-05228,earn
training-05231,cpi
training-05232,interest,money-fx
training-05234,acq
training-05235,interest
training-05236,trade
training-05237,interest
training-05238,cpi
training-05240,ipi
training-05241,interest,money-fx
training-05243,alum
training-05244,crude
training-05245,cpi
training-05250,earn
training-05251,money-supply
training-05253,money-supply
training-05254,retail
training-05255,gold
training-05256,retail
training-05257,earn
training-05258,cocoa
training-05260,cpi
training-05264,earn
training-05266,grain,rice
training-05268,crude
training-05269,money-fx
training-05270,crude
training-05271,gnp,money-fx,yen
training-05272,acq
training-05273,crude
training-05274,trade
training-05276,earn
training-05277,interest,money-fx
training-05278,trade
training-05279,money-fx,reserves
training-05280,money-fx,trade
training-05281,crude
training-05283,earn
training-05284,acq
training-05285,trade,veg-oil
training-05286,acq
training-05287,acq
training-05288,trade
training-05290,dlr,interest,money-fx
training-05291,acq
training-05292,palm-oil,ship,veg-oil
training-05293,acq
training-05295,earn
training-05296,earn
training-05297,earn
training-05299,acq
training-05300,earn
training-05303,acq
training-05304,acq
training-05308,earn
training-05309,acq
training-05312,earn
training-05313,earn
training-05314,earn
training-05315,palm-oil,veg-oil
training-05316,earn
training-05317,earn
training-05318,cpi
training-05320,acq
training-05321,earn
training-05323,gold
training-05326,earn
training-05327,earn
training-05328,earn
training-05329,acq
training-05330,ship
training-05331,acq
training-05332,acq
training-05333,hog,livestock
training-05334,coffee
training-05335,acq
training-05336,interest,money-fx
training-05338,corn,grain,money-fx
training-05339,earn
training-05340,acq
training-05342,earn
training-05344,interest,money-fx
training-05345,earn
training-05346,earn
training-05349,acq
training-05350,acq
training-05351,earn
training-05352,acq
training-05354,earn
training-05355,earn
training-05356,earn
training-05357,acq
training-05358,earn
training-05359,earn
training-05360,money-fx
training-05362,acq
training-05363,grain
training-05366,earn
training-05367,earn
training-05371,trade
training-05373,acq
training-05375,cpi
training-05376,trade
training-05377,earn
training-05378,cpi
training-05379,acq
training-05382,cocoa
training-05383,grain,wheat
training-05385,earn
training-05388,cpu
training-05389,cpi
training-05390,earn
training-05391,oilseed,soybean,veg-oil
training-05392,jobs
training-05394,money-fx
training-05396,acq
training-05398,acq
training-05400,livestock
training-05402,earn
training-05404,interest,money-fx
training-05407,earn
training-05408,grain
training-05409,acq
training-05410,earn
training-05411,acq
training-05412,money-fx
training-05414,earn
training-05415,earn
training-05416,earn
training-05417,earn
training-05421,pet-chem
training-05422,earn
training-05423,earn
training-05426,earn
training-05429,earn
training-05431,earn
training-05434,money-fx
training-05435,acq,copper
training-05437,earn
training-05438,earn
training-05439,interest,money-fx
training-05440,earn
